precincts,id
S3,952000055.0
L3,4292300024.0
S3,8073000550.0
L3,9238450160.0
J3,6127600036.0
O3,1370801331.0
L3,3500100226.0
J1,319500570.0
F3,3751604974.0
L1,7852030320.0
G3,2481630070.0
L3,4299000030.0
L3,3886902590.0
C3,9178601000.0
S3,2861100030.0
J3,9471200370.0
R3,625049286.0
L3,133000135.0
L1,7214700830.0
L3,4473400045.0
S3,9413600350.0
C3,1138010520.0
S3,7431500341.0
N1,8830400135.0
N1,5694000710.0
S3,1951820070.0
S3,6137500320.0
L3,6703100070.0
L3,339350070.0
B2,7399300860.0
R2,8907500070.0
B2,8651430560.0
L3,2228900270.0
D1,2228900270.0
B3,6880200030.0
S3,7227501170.0
J3,7504460200.0
S3,1559900200.0
S3,546000400.0
L2,1596600060.0
W2,6021501920.0
N1,3275860270.0
B2,5457300703.0
F2,2919700885.0
R3,1951500030.0
S3,9550200310.0
B3,3630120700.0
S3,3630120700.0
C3,6370000070.0
L3,7935000125.0
L3,3034200058.0
S3,2856102336.0
R3,2523039239.0
L3,5452800310.0
L3,2724069070.0
L3,6690500320.0
R3,2413301070.0
W3,1562100030.0
F3,7941140070.0
S3,1703050520.0
R3,2412600030.0
L3,5266300140.0
S3,11520030.0
S3,7202290140.0
W2,8161010060.0
L1,8562900710.0
L3,8888000055.0
R3,3395800295.0
L1,5557320030.0
S3,2909300640.0
G2,5202500030.0
W1,5561300640.0
S3,3449900030.0
S3,952003435.0
S3,6204200340.0
S3,1737100830.0
S3,2207200520.0
N1,3818400060.0
S3,9264960560.0
Q2,6362900172.0
S3,9272200810.0
S3,3629160060.0
S3,4324200060.0
S3,3830620710.0
S3,3276900030.0
L1,4058800830.0
S2,6202600070.0
S3,8581200030.0
L3,2771601940.0
S3,2214800270.0
R3,7312000240.0
R2,8562890560.0
L3,4136930310.0
S3,1328330350.0
C2,5255690060.0
S3,402000260.0
S3,7787110060.0
L1,8651580310.0
L3,3705000060.0
L3,7525410060.0
R3,3295700060.0
R3,8121500060.0
S3,3728800320.0
L3,6003501535.0
Q1,2621750340.0
SW,3445000274.0
G3,3288200030.0
B2,4188000640.0
S3,2558730070.0
U1,7923500060.0
R3,8016300030.0
S3,3629920830.0
G3,4054510270.0
N1,2864600105.0
W3,8165500830.0
B2,4395600060.0
L3,4444800045.0
R3,1115300270.0
S3,5363200200.0
S3,6067900640.0
L3,4279200060.0
S3,3425059222.0
U3,5253300397.0
S3,1769600204.0
S3,1176001195.0
S3,1239400570.0
S3,6071600270.0
S3,1311100520.0
L3,1402200070.0
S3,1419700270.0
S3,5126900310.0
L1,8816400885.0
W3,5412100550.0
J3,7203000465.0
L1,1862900160.0
S3,984220240.0
R3,4458800060.0
B2,1138000160.0
L1,9406520550.0
S3,7852160070.0
S3,7214700160.0
L3,2483700160.0
R3,1972201820.0
S3,9477000060.0
S3,7932000041.0
L3,1231000520.0
L3,7522500070.0
S3,4215250310.0
L3,5560000070.0
S3,1545804460.0
S3,9510970310.0
N2,98030160.0
W1,7853300070.0
R2,934300140.0
F3,1245001820.0
L1,1974200060.0
Q1,7300410060.0
C3,1939110310.0
F3,7888000390.0
L3,7888000390.0
W3,1529300435.0
N1,2960900045.0
N1,3959400135.0
R3,7972600765.0
U1,7214810550.0
S3,3271801090.0
G3,8964800370.0
L3,8019200030.0
R1,2954400400.0
S1,3013301525.0
L3,3303100075.0
C3,2004100075.0
W2,4221270340.0
S3,7177300575.0
C1,1471630350.0
R3,1250203335.0
R3,8815400105.0
S3,5315100737.0
U3,3333002440.0
S3,2130702205.0
S3,2159900060.0
S3,194000575.0
S3,1531000140.0
W1,2125049139.0
S3,3623500135.0
S3,7805460310.0
R3,3021059244.0
S2,925049360.0
S3,3286800260.0
G1,4137010240.0
W2,9368700341.0
L2,3832310350.0
W3,324000350.0
S3,9407101840.0
S3,1422300140.0
S3,6127011000.0
L1,2624049117.0
S3,3295750550.0
S3,7960100260.0
E,7625700012.0
E,5418200295.0
C3,7454000295.0
N1,8100000060.0
S3,1310500550.0
L3,9485950310.0
L3,4213910030.0
S3,1223089083.0
S3,2143700861.0
L1,5016003230.0
S3,1338801019.0
L3,3592500565.0
L1,6414600070.0
R3,8645500160.0
R3,8651520240.0
R3,9408300310.0
L3,4202400135.0
S3,7129300935.0
S3,8143000310.0
Q1,6082400152.0
S3,6838000520.0
W1,4023500118.0
F3,8952900204.0
U1,7922800320.0
S3,9542000030.0
S3,3787000140.0
S3,646910030.0
L3,5515600075.0
S3,1377300135.0
L1,5469501940.0
S3,9276200890.0
R2,6385910260.0
W3,5101402482.0
G2,9353300140.0
G1,5379801600.0
S3,6082400260.0
L3,2025079033.0
L3,6181430800.0
SW,3649100473.0
W1,2011400791.0
S3,7549802030.0
SE,1898200030.0
D1,567000672.0
SW,9126101740.0
J3,5127001600.0
N1,1925069121.0
S3,7511210310.0
S3,65000260.0
J1,6372000060.0
S3,2005300140.0
R1,5649600435.0
S3,2249500059.0
S2,1773100510.0
R3,9521100960.0
L1,1785500132.0
G3,8645530060.0
L1,7697920060.0
L1,9550202010.0
R3,1821059264.0
L3,5700003985.0
L1,2320069248.0
L3,2658000335.0
W3,1702901557.0
B2,1774220350.0
L1,7355700171.0
S3,3971701922.0
L3,3583300135.0
L3,9542000075.0
L2,4055700955.0
S3,4022902505.0
S3,8680100030.0
R3,2923039017.0
L1,2767604247.0
W2,5631500505.0
S3,3356406510.0
C2,7701990700.0
S3,8835200800.0
L1,8902500118.0
S3,2822079012.0
C1,9485950060.0
N1,424069264.0
S3,3581000340.0
L3,7625704005.0
F2,1545803240.0
S3,8080400045.0
N1,8651402920.0
S3,
U1,2540800390.0
S3,7978800621.0
G3,1336300445.0
W3,6159400060.0
N1,9510930350.0
S3,5535600520.0
R3,7634800070.0
L1,8581200350.0
R3,6190701146.0
S3,522059299.0
S3,1513800036.0
S3,6699930550.0
S3,9839300875.0
S3,2493200435.0
S3,226039282.0
B2,1020069017.0
R3,5450900140.0
F3,8093800200.0
C3,3205000310.0
R3,7230000350.0
W1,1066600045.0
F3,2822069078.0
S3,8731900340.0
S3,5088500310.0
G1,1823059205.0
L3,225039082.0
S3,5021900140.0
S3,7883603750.0
S3,8081500060.0
S3,8099900260.0
N,913000340.0
L1,2115200160.0
S3,5095600310.0
S3,5402100045.0
W2,2258500049.0
L1,626100023.0
S3,4309720160.0
U3,1843100070.0
W3,4307350520.0
Q1,5561401260.0
R3,2883200966.0
F2,7214800240.0
R3,3629920860.0
S3,1320069179.0
R3,9424400200.0
L1,3500100189.0
R3,2787720140.0
R2,3856904740.0
R3,254000445.0
R3,6821101837.0
L1,5608000700.0
S3,7784400060.0
J3,3295610350.0
L1,3260570260.0
Q2,1592000260.0
S3,8670000060.0
L3,8113600004.0
F3,235000075.0
L1,1951700700.0
S3,1832100030.0
L3,8565000030.0
L3,2473350710.0
S3,9521101221.0
S3,6152900273.0
L3,2721600125.0
B1,1180002378.0
J3,625059051.0
L3,2113700060.0
S3,7016100570.0
N1,2944500710.0
L3,1549500370.0
S3,7211340030.0
W3,2473480520.0
Q1,1722059326.0
F2,9414100030.0
L1,8911000030.0
S3,2264500890.0
R3,2481630200.0
S3,7299500200.0
S3,8598900125.0
Q2,7504010560.0
R3,8732130140.0
L3,2492200335.0
S3,2770606602.0
B1,7211400990.0
R2,7148700160.0
S3,984220370.0
R3,2600000510.0
R3,7123400045.0
S3,3751602329.0
S3,6819100310.0
S3,2925079012.0
R3,7202430060.0
S3,185000118.0
L3,1139000685.0
L3,5312100060.0
N3,3356404330.0
S3,7805460030.0
L1,1705400055.0
L1,3303980520.0
R3,2538410140.0
S3,3810000860.0
L3,8079100370.0
C2,2025770560.0
C3,225069017.0
R3,1138010510.0
N1,4358700135.0
L3,4327100045.0
L3,6804600550.0
W3,5634500251.0
S3,3125079062.0
B3,3629920140.0
W1,6844703410.0
S3,1337300070.0
W2,9290900160.0
L3,2251500270.0
W3,414100295.0
B3,1771110640.0
W3,808300550.0
N1,4322500055.0
S3,3810000565.0
Q2,461002025.0
S3,8559900140.0
S3,8899210320.0
R3,952002765.0
S3,7101100055.0
W3,3013300510.0
R3,1623300765.0
N,9322800260.0
R1,6141600140.0
W1,9315300260.0
S3,7015200335.0
J3,1545806510.0
B3,8643200055.0
Q1,7855000550.0
S3,1313500070.0
S3,290000055.0
F3,4139460200.0
L3,3931900295.0
S2,7365600070.0
L1,9274200320.0
S3,8856920260.0
S3,4083306175.0
R3,7588700204.0
L3,3271800295.0
C3,6052400575.0
R3,7861300140.0
W3,6117501176.0
R3,2592400140.0
W1,7135300046.0
S3,8665900295.0
S3,6699000810.0
L3,5104510240.0
N1,7856700990.0
L1,8682300640.0
S3,6918700320.0
G1,9560700055.0
S3,3013300055.0
W2,9201000320.0
L3,9151600695.0
L1,2143700830.0
L1,2143700830.0
S3,2591020140.0
R3,6414600262.0
R3,1387301360.0
L3,5561400260.0
S3,7942601805.0
S3,1887500045.0
N,5505700055.0
S3,3886902505.0
S3,6703100135.0
F3,1552520070.0
R3,8163300320.0
S3,1853081000.0
R3,4403600240.0
G2,3885803625.0
L3,869700370.0
S3,4307301160.0
N1,2402100575.0
L3,4307350990.0
R3,2873000260.0
G3,795001600.0
R3,98030140.0
L1,5409800140.0
S3,9253900354.0
L1,3319500922.0
S3,3404700041.0
L1,2314300200.0
L3,9265700045.0
L3,3528000260.0
Q2,3066120030.0
N,4278900055.0
R2,9512000140.0
W3,6381500505.0
S3,1697000400.0
S3,2548100140.0
N3,7225000140.0
L3,2126049032.0
N1,3876300890.0
F2,7715800710.0
L3,2397101200.0
W1,5100401160.0
R3,2741100800.0
S3,34001160.0
S3,5637200200.0
N1,3410600335.0
W3,8024201370.0
S3,3066410800.0
L1,5306100240.0
S3,9334800140.0
L3,7203101260.0
R3,7577700070.0
S3,6072100140.0
F2,3874000240.0
L1,6151800135.0
B2,1826049225.0
S3,8150100240.0
S3,5152960710.0
S2,4027701275.0
R3,1545807990.0
R2,1726069179.0
R1,3905100070.0
L3,7316400070.0
L3,2113700335.0
F3,3972900160.0
R3,2767603215.0
S3,3664500041.0
R3,5379804150.0
S3,9188200570.0
S3,3905010140.0
C3,5141000685.0
C1,6738700320.0
L3,1246700152.0
R3,2926069062.0
W3,6114400136.0
W3,6127010800.0
W2,4222000320.0
R3,2600010070.0
W3,3826500570.0
S3,8159620160.0
C3,1118001805.0
R3,3398800055.0
L3,3528000510.0
S3,627300105.0
S3,3279000070.0
S3,1922039062.0
N2,312000135.0
S3,6054650510.0
Q1,3279000240.0
S3,1402000070.0
S3,1562200240.0
R3,3904921070.0
J3,4045500510.0
S3,8849300160.0
S3,4123810140.0
B2,2473251170.0
F2,6430500186.0
L3,4136950140.0
R3,1370802650.0
W2,1721069036.0
B2,8637100370.0
U1,8952900260.0
L3,1972202080.0
R3,9476200350.0
R3,1523069204.0
S3,2856100125.0
B1,2968800626.0
S3,2129700320.0
S3,8965500320.0
L3,952005224.0
L3,4443801160.0
L3,5101404170.0
L2,1241500350.0
C3,4379400560.0
J1,629810350.0
S3,5466400550.0
R3,3619600132.0
S3,4113800550.0
S3,7298020240.0
L3,434000030.0
N,1138000830.0
S3,8568000070.0
S3,8822901200.0
S3,1118002090.0
R3,3856901525.0
G3,1180500070.0
J1,7856560320.0
S3,5103900045.0
S3,8562890370.0
W3,8807600340.0
L1,993002325.0
S3,1022059082.0
C1,179000350.0
C1,3915500045.0
S1,3578400030.0
S3,9346700320.0
S3,3856901715.0
L3,8700120520.0
R3,7335400400.0
N3,4319200505.0
S3,1426049083.0
S3,7795400046.0
S3,1337800045.0
C1,2207500695.0
R3,1112000125.0
F3,2472930270.0
L3,5651500140.0
S3,7203102080.0
N2,3626500045.0
L3,3226049117.0
R3,6699940140.0
B2,7702600160.0
W3,5379804730.0
L2,3383900058.0
S3,629600030.0
S3,1823049171.0
L1,3760500516.0
S3,2641400160.0
F3,534000075.0
W2,3892500070.0
S3,224069084.0
L1,2767600400.0
W1,5347200160.0
N3,9553200125.0
S1,5379804888.0
S1,421079105.0
L3,4215250030.0
S3,2420069017.0
B2,2414600400.0
S3,2461900510.0
R1,7695500200.0
F2,251200200.0
C3,513000550.0
L3,8730000260.0
L3,3395040550.0
L3,3395040550.0
W3,9471200200.0
S3,5469700260.0
S3,2767600171.0
N1,898000200.0
S3,5315100806.0
S3,9269200786.0
SW,1118001370.0
S3,3558910640.0
S3,3761100341.0
L2,8682261070.0
S3,8732040810.0
L1,2991000400.0
J3,2155500030.0
U1,5727500102.0
G3,5104510370.0
S3,1895450200.0
L3,8122101146.0
L3,7789900030.0
L3,6893300350.0
B3,4073800140.0
S3,538000030.0
R3,6632300478.0
S3,4083800340.0
F2,9214400135.0
W3,8944600200.0
R1,8651430370.0
L3,2296700260.0
N3,3066400140.0
S3,1771100240.0
C2,461003251.0
B3,8699100240.0
S3,8691350200.0
L3,2525300550.0
R3,7452500045.0
C3,2489200070.0
R3,3623500260.0
S3,425069104.0
L3,2239800070.0
R3,2618300350.0
R3,1336800160.0
N1,7519000570.0
R1,257000105.0
L2,4401200350.0
W1,6402300070.0
S3,5317100570.0
J3,8106100105.0
S3,9407150240.0
O1,8682291940.0
L2,4139420070.0
L1,629400340.0
G3,3380900160.0
C3,2175100270.0
S3,3448000270.0
B2,8701600510.0
S3,6083000083.0
S3,9178600135.0
S3,1721059286.0
S3,8161600135.0
R3,2568300132.0
S3,6414100111.0
W1,9818700320.0
N1,686200510.0
G3,3279000370.0
R3,2767601031.0
S3,4142450510.0
L1,3291800510.0
S3,7893203450.0
S3,908000260.0
C1,3225069239.0
R3,8645540320.0
R3,9280200030.0
L3,6159400030.0
L3,7787400030.0
L3,1888120140.0
J1,2916620240.0
B1,251200240.0
S3,7695500240.0
S3,7749500070.0
S3,6762700340.0
W3,824069121.0
W3,2600100370.0
L3,2326059082.0
F3,2591010240.0
R3,1085610030.0
S3,9551202025.0
S3,4379600030.0
U2,4345000510.0
S3,4345000510.0
N1,3327000140.0
G3,7100000135.0
R3,2483200060.0
S3,2592400550.0
R3,2113701200.0
S3,5249804510.0
S3,9264901040.0
B1,7967600069.0
R3,4219400520.0
S3,3810000202.0
B2,1226039129.0
S3,8146100370.0
R3,1224059053.0
S3,1623049041.0
L3,98020140.0
B3,9510900070.0
S3,2473381090.0
S3,6378500105.0
W3,3861400030.0
L1,705700640.0
L3,2767603210.0
L1,3294700030.0
J2,7524950830.0
S3,2124069078.0
S3,5728000060.0
C2,2880100160.0
S3,4435000520.0
S3,8856900310.0
L1,4315700390.0
L1,2095800520.0
S3,4193500140.0
B1,3582200200.0
S3,9521100106.0
S3,7351000160.0
L1,5422420140.0
S3,7234601162.0
G3,6623400217.0
Q2,3354400060.0
C3,408100105.0
R3,7297700055.0
L3,8029740060.0
R3,1355200060.0
N2,4136890560.0
C3,1320069271.0
N1,9269260240.0
S3,1796381070.0
S3,6840701125.0
L1,7443000640.0
F3,6344000060.0
F3,3317500030.0
L1,2130702270.0
L2,3343301920.0
R3,2688100075.0
L3,6448600060.0
R3,6619510060.0
L3,4058802105.0
S3,7212660640.0
R3,8026700105.0
S3,8018600640.0
S3,623049315.0
L1,6632900340.0
S3,6798100070.0
L3,8644400060.0
S3,4388600030.0
S3,629420260.0
R3,1117200550.0
S3,7461420060.0
R3,5566100060.0
S3,7714000340.0
S3,5149300400.0
Q1,3815500045.0
Q1,1843100520.0
L3,1329000030.0
SW,7853240560.0
C3,8078100260.0
L1,3905120830.0
J2,1442800400.0
R3,3905000200.0
S3,4399200075.0
L3,1545802830.0
B3,1370804100.0
S3,269000240.0
L1,2619920030.0
S3,3438500339.0
W3,8563001070.0
L3,4427100105.0
S3,2767800140.0
R3,2600140070.0
C3,7231501610.0
L1,2787250240.0
S3,5309100295.0
S3,2781260370.0
L3,1926059155.0
C3,7137900960.0
L1,2817100570.0
R3,3886902445.0
Q1,2215902010.0
S3,1778350270.0
R3,1449000270.0
S3,3755100520.0
R3,8651441620.0
S3,1321970240.0
S3,6816300060.0
Q2,8563000520.0
S3,3663000070.0
F3,255400070.0
R3,269000070.0
N2,1163400070.0
L1,4139420370.0
L3,2599200160.0
N,1704900135.0
S3,6648701420.0
S3,6123000070.0
F2,7015200136.0
S3,5104531820.0
L3,6620400631.0
R3,3582500240.0
R3,1529300160.0
S3,4027700844.0
S3,425069139.0
S3,3047700105.0
N1,2976800550.0
S3,6151800070.0
L1,4364700105.0
L3,7893804845.0
S3,7694800070.0
R3,1922000070.0
S3,4035900060.0
S3,8880600070.0
R3,739800070.0
N2,1561910270.0
S3,7305300370.0
S3,7345000340.0
U1,3971701455.0
S3,8035350260.0
S3,104550520.0
R1,4037400295.0
C3,5413200140.0
S3,522049104.0
J2,3859900060.0
L3,6145601715.0
SW,1645000310.0
G1,7471900045.0
U1,7697100030.0
L3,3313600340.0
C3,1921069082.0
S3,4263200030.0
S3,6918700370.0
F3,8125200483.0
L1,1930301555.0
R3,7974200776.0
L1,2719100013.0
U1,7234601544.0
L3,5652601455.0
W3,2558600060.0
L2,5017000575.0
S3,2796100160.0
C3,5470100270.0
U1,6112300140.0
S3,4024101715.0
L3,3205100060.0
S3,4450700030.0
S3,7920100083.0
C3,1774350160.0
S3,2115510340.0
S3,8901000445.0
N1,6121800060.0
R3,8712100320.0
R3,2979800520.0
S3,2331540070.0
C1,6345000160.0
R3,5126950340.0
S3,5152100160.0
N1,3298201290.0
R3,428000055.0
S3,8698600055.0
R3,3034200885.0
B1,2538400060.0
L3,3145600045.0
O1,7183000070.0
L3,6788200800.0
L1,824059083.0
C3,2724069117.0
S3,9157600060.0
R3,943100262.0
B3,3810000465.0
R3,2451000070.0
S2,7640400070.0
S3,7732410370.0
L1,3253500030.0
S3,2128000160.0
S3,3764650070.0
F2,1118000465.0
F2,2622059062.0
S3,2211700160.0
W3,9376301180.0
S3,2203500570.0
N,3634100030.0
S3,2599200830.0
S3,4140090370.0
S3,2320069083.0
R3,6893300295.0
S3,7454000030.0
W,7454001090.0
S3,2944500340.0
L1,2346800270.0
U1,2796100640.0
S3,993000046.0
S3,2333230270.0
B2,5104510340.0
S3,2517000700.0
U1,1724069062.0
C3,5556800260.0
R3,2771603610.0
S3,3629910240.0
W1,5634500036.0
L3,2887703066.0
L3,3185600055.0
L1,1421069159.0
F2,476000335.0
S3,251300260.0
S3,2887700140.0
S3,3298201170.0
L2,2024059084.0
F3,7229700105.0
S3,2313900560.0
S3,6192400400.0
L1,1425069116.0
SE,3582900200.0
W1,243000335.0
B2,7760400350.0
R3,128500260.0
R3,1697000370.0
W3,8902000267.0
N1,1218000030.0
B2,6099400140.0
L3,5710600030.0
L1,7304300570.0
S3,1702901180.0
SE,3508100135.0
L1,4443800030.0
S3,2553300140.0
S3,4154300465.0
S3,3623029045.0
S3,9371700125.0
L3,4443800810.0
S3,1330900570.0
S3,4017110200.0
S3,303000445.0
S3,7857003505.0
S3,4027701291.0
L3,3831200200.0
S3,4123830070.0
S3,8946750140.0
F3,7129300400.0
S3,2126059234.0
S3,621069074.0
R3,7879600070.0
F2,6151800486.0
S3,8581200160.0
L3,2395710070.0
C3,6669100070.0
S2,8856920070.0
L3,323089084.0
S3,798000342.0
R3,5104511840.0
L3,5205000400.0
U1,8565900160.0
S3,4302700445.0
L3,2413300240.0
R3,9477201620.0
L3,3395000070.0
S3,3336000791.0
S3,1087700030.0
L3,8856970570.0
L1,2206700295.0
S3,293910030.0
S2,9547205660.0
S3,8856004400.0
S3,3888100128.0
R3,8562900240.0
L3,1088000030.0
L3,1545800640.0
L1,3020079078.0
B3,11520640.0
S3,3407700046.0
R3,7696600240.0
S3,3904100106.0
L2,7849201600.0
S3,
G3,2221000070.0
L1,8078350030.0
L3,8682281710.0
N2,1383500070.0
N3,6744700181.0
S3,6728700075.0
S3,3630180240.0
S3,2162000160.0
L3,705700140.0
R3,9423400193.0
SW,5137200140.0
S3,5026900160.0
N1,4024101052.0
S3,1726069051.0
S3,6300000693.0
R3,6413100270.0
L3,7215420160.0
R3,7878400135.0
S3,2597710070.0
R3,9244900248.0
G3,824059277.0
L3,3278601940.0
S2,7853250160.0
L3,1163100070.0
S3,8106300510.0
S3,4239400960.0
Q1,7524900003.0
F2,3893100327.0
N1,7856640560.0
L3,7206900075.0
L3,8691310070.0
B1,4389200796.0
R1,7436300160.0
W1,7896300070.0
S3,2425059074.0
S3,2111010340.0
L3,7852150140.0
W1,1370800830.0
S3,7632400400.0
C3,5220300140.0
O1,2568200140.0
D1,1137300340.0
B2,7640400106.0
N1,2175100055.0
G3,9274200990.0
G3,5028600550.0
N1,1471630160.0
S3,9430110030.0
R3,9275700016.0
N3,6654700240.0
C3,8563080270.0
N1,7548300326.0
SE,5457300696.0
N,1175001125.0
N1,3034200197.0
S3,7787400105.0
S3,9346700270.0
R3,6414600260.0
L3,2620069195.0
L1,1300301840.0
S3,4358700186.0
R3,259600560.0
R3,2634500070.0
L1,7186800105.0
S3,4459800070.0
S3,3034200370.0
R3,7887200390.0
S3,2473390710.0
S3,2600140370.0
S3,7525100520.0
F3,6204200560.0
B2,5416100160.0
F3,3905040070.0
W3,8562900520.0
W3,4027701182.0
L1,9407110710.0
S2,9407110710.0
S3,5160300030.0
S3,1000102.0
B3,1000102.0
R3,8945300200.0
S3,7796600070.0
L1,4443800765.0
L3,3298720030.0
S3,1781500435.0
L3,1781500435.0
F3,6979970140.0
B1,1005000036.0
S3,3629921160.0
S2,3629910370.0
R3,5200100105.0
G1,1024069159.0
S3,418000310.0
S3,765000060.0
S3,2126079046.0
S3,2024079035.0
R3,7202270830.0
F3,133000070.0
R3,2818600060.0
F2,6082400083.0
N2,9412900045.0
L3,3905030140.0
B3,7228501580.0
B3,6679000390.0
R3,1822500160.0
L1,6889000060.0
W1,835000055.0
L3,7811210320.0
L3,3123049320.0
S3,4123400320.0
B2,4477000270.0
B1,3126049094.0
L1,8682282180.0
S3,1232000810.0
S3,1232000810.0
L1,8691330310.0
L3,3996900295.0
S3,117000003.0
R3,1471590060.0
S3,2558650200.0
S3,5104531580.0
S3,6021503570.0
J1,1862400517.0
S3,2738650030.0
N1,5560000710.0
S3,7215410320.0
L1,3971700510.0
F3,7202330270.0
S3,9542830160.0
Q1,3630120960.0
E,3622059155.0
L3,1687000240.0
S3,4322300340.0
C3,3797000830.0
C1,4137060270.0
R3,7277100640.0
R3,1312920060.0
E3,1472330030.0
R3,2973800030.0
W1,5152920070.0
G3,2021200058.0
S3,9828202255.0
S3,2126059276.0
L3,7796450340.0
R3,1449000260.0
L3,8722100570.0
S3,7856400240.0
S3,7856400240.0
S3,3037200060.0
L3,6071700160.0
S3,7645900055.0
S3,292000070.0
J3,9510900710.0
L3,1471620240.0
Q1,1626079012.0
L3,3904901670.0
S3,8927600070.0
F2,3629970240.0
F2,1099610260.0
U1,5420300270.0
L3,2954400520.0
B3,1121059105.0
L3,2591720070.0
L3,9178600055.0
S3,9290850800.0
R3,5040800060.0
S3,1437900350.0
G3,1328300810.0
S3,3990200125.0
S3,7452500340.0
F3,9215400075.0
L3,5061300030.0
N,3362900696.0
R3,2558640340.0
S3,8078460810.0
R3,538000390.0
S3,3584900160.0
L3,8572900135.0
R3,8056000075.0
G2,2972300140.0
L3,7697870350.0
S3,7972601710.0
S3,6421100342.0
S3,2464400340.0
S3,8113101232.0
R3,5706500140.0
R1,1024069037.0
S3,9476700135.0
S3,1926069035.0
G3,3904990030.0
S3,7132300550.0
R3,2193340140.0
N3,1422300160.0
R3,2946000751.0
N3,1796250140.0
L3,6699001200.0
L3,7525300310.0
L1,5700000340.0
S3,3210400340.0
L1,179003055.0
U1,9829200566.0
N1,1723059050.0
S3,2624059036.0
S3,5101406441.0
L3,8582010240.0
S3,6300500505.0
S3,3275890310.0
L2,7715801040.0
B2,7738500731.0
S3,1822079046.0
L3,1062100075.0
L3,8825900070.0
L3,1158700135.0
S3,7983000200.0
F3,7983000200.0
L1,1727510030.0
R3,3286800370.0
L3,6791400320.0
B3,3992700036.0
L3,1175000059.0
R3,8732000390.0
S3,1441800030.0
L3,4045800030.0
B1,1727850340.0
R3,2268000370.0
L3,2023049350.0
N2,7018000560.0
S3,4147200140.0
B2,3176600055.0
R3,7518500885.0
S3,7504020810.0
S3,3276930370.0
S3,1687000200.0
S3,7501000340.0
L1,7611200136.0
N,5459500125.0
L1,825059271.0
S3,9465200181.0
W1,5469502860.0
R3,486000565.0
S3,6071900070.0
L1,7957600075.0
L3,823069074.0
R2,2366800055.0
R3,7272001805.0
S3,3582700070.0
S3,2402100055.0
C3,5146000070.0
S3,2607760890.0
R3,9274200316.0
S3,4139500200.0
J2,3021059155.0
S3,3580900160.0
L3,3876000350.0
R3,3959400400.0
L3,8079100700.0
F2,9407001610.0
B1,8700120270.0
O1,3204300860.0
S3,3204800520.0
L3,8857320260.0
S3,6791400800.0
L3,2768000270.0
S3,1432400060.0
R3,2547200240.0
L3,6441800060.0
L3,1775800710.0
B2,7694600253.0
S3,8910500238.0
G1,3076500830.0
S3,1072030510.0
U3,3888100226.0
S3,7227501369.0
L3,3820350070.0
J2,7616800350.0
R3,7811210200.0
S3,6891100260.0
L3,6076500160.0
L1,2872100445.0
R3,3352400004.0
W1,7942601200.0
E,985001266.0
S3,2218000390.0
L3,7231502505.0
S3,7555220140.0
S3,7445000105.0
L1,5583200810.0
S3,7340600827.0
L3,7436900045.0
B2,4027701294.0
S3,3570000160.0
L1,9276202190.0
S3,5016002180.0
L3,7300000550.0
G2,6817810310.0
Q1,7851980260.0
S3,1423400260.0
R3,3876810140.0
L3,3276180140.0
L3,9808590310.0
O1,546000045.0
L3,2595650060.0
F3,1771110550.0
R3,5335700030.0
S3,7203101580.0
L3,272000125.0
S3,2770601741.0
S3,4250200140.0
N1,8965400390.0
S3,5071401000.0
R3,3760500435.0
C3,5680000260.0
J1,9170500060.0
S3,795000885.0
S3,4038600260.0
S3,4406000560.0
L3,2260000340.0
S3,9510310030.0
R3,4245400045.0
S3,9371700132.0
N1,7272001610.0
S3,1324059139.0
S3,1552100135.0
W2,1257200060.0
S3,2822059350.0
R3,2781260070.0
S3,619000045.0
S3,8934100125.0
S3,2472920140.0
N2,7215730310.0
S3,7697870310.0
R3,2795000060.0
R3,2408600160.0
W2,7888200240.0
B3,151000075.0
L3,5104530240.0
L1,4139680070.0
N,7852180260.0
N1,1471610060.0
L3,3520069033.0
S3,9268200550.0
R1,1788700295.0
S3,7379600240.0
L3,8691330060.0
L3,6384500581.0
L3,6690500070.0
S3,3205400140.0
S3,6662410070.0
S3,1919800260.0
W3,7283900045.0
S3,3756100160.0
S3,3352401981.0
R1,5315100394.0
F2,3450300270.0
F2,2325069117.0
S3,7199340310.0
B1,8663260030.0
W3,9315100030.0
L3,2190601049.0
G3,9264930400.0
L3,2490200055.0
R3,3830630140.0
W3,6385260160.0
R3,5701500030.0
S3,859000160.0
L3,123039633.0
L3,3601200465.0
L1,106000320.0
R3,7631200292.0
S3,2526059046.0
S3,3416600111.0
S3,3205500160.0
S3,824059331.0
S3,5347200060.0
U3,9323610260.0
S3,8732160240.0
S3,9808640320.0
L1,1326069050.0
S3,1454100267.0
S3,5021900160.0
L1,818100030.0
S3,393000045.0
L3,8091411040.0
C3,5561200310.0
F3,3204500340.0
G2,9222400935.0
L3,1796350570.0
L3,2473450200.0
J1,1387300570.0
Q1,8857640860.0
S3,5415000240.0
N2,2591760070.0
R2,4131500140.0
S3,7203220370.0
E,1651500060.0
L3,7883600700.0
B1,567000755.0
S3,9294300615.0
R3,3213200215.0
W2,9136101776.0
S3,5035300850.0
L3,3668001080.0
S3,5540800100.0
S3,3679401110.0
L3,7852130100.0
R3,9828200147.0
L3,826069085.0
L3,6383900090.0
U1,8100000090.0
S3,7805450750.0
W2,148000705.0
U1,1432400490.0
